TRIP;MODE;ALFA;BETA;CL;CD;CM25;CYAW;CROLL;CY
17;BETA;0.0;0.0;0.34823333333333334;0.06496666666666666;0.1102;0.00016666666666666666;-0.0043;-0.0010333333333333334
17;BETA;0.0;1.0;0.3463;0.06433333333333334;0.11216666666666668;0.0021;-0.008199999999999999;-0.028366666666666665
17;BETA;0.0;2.0;0.3455333333333333;0.0639;0.1123;0.004033333333333333;-0.010966666666666666;-0.05946666666666667
17;BETA;0.0;3.0;0.3428;0.06266666666666666;0.10709999999999999;0.0061333333333333335;-0.013566666666666666;-0.08963333333333334
17;BETA;0.0;4.0;0.3415333333333333;0.0614;0.10606666666666666;0.0081;-0.016966666666666668;-0.11970000000000001
17;BETA;0.0;5.0;0.3403;0.05943333333333333;0.109;0.009866666666666666;-0.024033333333333334;-0.1467
17;BETA;0.0;6.0;0.34193333333333337;0.056433333333333335;0.10323333333333333;0.012166666666666668;-0.025466666666666665;-0.1815
17;BETA;0.0;7.0;0.3464333333333333;0.05603333333333333;0.10676666666666668;0.014566666666666667;-0.029066666666666668;-0.20493333333333333
17;BETA;0.0;8.0;0.3445666666666667;0.054266666666666664;0.0989;0.017133333333333334;-0.031900000000000005;-0.2318
17;BETA;0.0;9.0;0.34426666666666667;0.0515;0.0877;0.02033333333333333;-0.03556666666666666;-0.2614333333333333
17;BETA;0.0;10.0;0.34346666666666664;0.049100000000000005;0.08533333333333333;0.023500000000000004;-0.039233333333333335;-0.2913
